00:00,18.174603174603174
01:00,17.77777777777778
02:00,17.460317460317462
03:00,17.3015873015873
04:00,17.38095238095238
05:00,17.063492063492067
06:00,16.666666666666668
07:00,16.34920634920635
08:00,17.380952380952383
09:00,18.571428571428577
10:00,20.23809523809524
11:00,21.507936507936506
12:00,22.857142857142858
13:00,24.12698412698413
14:00,25.158730158730155
15:00,25.793650793650794
16:00,25.952380952380953
17:00,25.555555555555554
18:00,25.158730158730155
19:00,24.047619047619047
20:00,22.460317460317462
21:00,20.634920634920633
22:00,19.206349206349206
23:00,18.492063492063494

#######
00:00,19.285714285714285
01:00,18.809523809523814
02:00,18.571428571428573
03:00,18.333333333333336
04:00,18.174603174603174
05:00,17.698412698412703
06:00,17.063492063492067
07:00,16.984126984126984
08:00,17.93650793650794
09:00,19.523809523809522
10:00,21.34920634920635
11:00,22.93650793650794
12:00,24.523809523809526
13:00,25.952380952380945
14:00,26.984126984126984
15:00,27.77777777777778
16:00,27.93650793650794
17:00,27.61904761904762
18:00,27.22222222222222
19:00,26.190476190476193
20:00,24.44444444444445
21:00,22.38095238095238
22:00,20.634920634920633
23:00,19.841269841269842

#######
00:00,20.07936507936508
01:00,19.603174603174605
02:00,19.047619047619047
03:00,18.73015873015873
04:00,18.333333333333336
05:00,17.698412698412703
06:00,17.222222222222225
07:00,16.984126984126984
08:00,18.015873015873016
09:00,19.841269841269842
10:00,21.825396825396826
11:00,23.571428571428577
12:00,25.23809523809524
13:00,26.9047619047619
14:00,28.17460317460318
15:00,29.12698412698413
16:00,29.28571428571429
17:00,29.20634920634921
18:00,28.809523809523807
19:00,27.936507936507933
20:00,25.873015873015873
21:00,23.571428571428573
22:00,21.746031746031747
23:00,20.634920634920636

#######
NorteCentro
00:00,1.1111111111111107
01:00,1.0317460317460352
02:00,1.1111111111111107
03:00,1.0317460317460352
04:00,0.7936507936507944
05:00,0.6349206349206362
06:00,0.39682539682539897
07:00,0.6349206349206327
08:00,0.5555555555555571
09:00,0.9523809523809454
10:00,1.1111111111111107
11:00,1.4285714285714342
12:00,1.6666666666666679
13:00,1.8253968253968154
14:00,1.8253968253968296
15:00,1.9841269841269842
16:00,1.9841269841269877
17:00,2.063492063492067
18:00,2.063492063492067
19:00,2.142857142857146
20:00,1.9841269841269877
21:00,1.746031746031747
22:00,1.428571428571427
23:00,1.349206349206348
NorteSur
00:00,1.904761904761905
01:00,1.825396825396826
02:00,1.5873015873015852
03:00,1.4285714285714306
04:00,0.9523809523809561
05:00,0.6349206349206362
06:00,0.5555555555555571
07:00,0.6349206349206327
08:00,0.6349206349206327
09:00,1.2698412698412653
10:00,1.5873015873015852
11:00,2.0634920634920704
12:00,2.380952380952383
13:00,2.7777777777777715
14:00,3.0158730158730265
15:00,3.3333333333333357
16:00,3.3333333333333357
17:00,3.6507936507936556
18:00,3.650793650793652
19:00,3.8888888888888857
20:00,3.4126984126984112
21:00,2.9365079365079403
22:00,2.5396825396825413
23:00,2.1428571428571423
CentroSur
00:00,0.7936507936507944
01:00,0.7936507936507908
02:00,0.4761904761904745
03:00,0.3968253968253954
04:00,0.15873015873016172
05:00,0.0
06:00,0.15873015873015817
07:00,0.0
08:00,0.07936507936507553
09:00,0.3174603174603199
10:00,0.4761904761904745
11:00,0.6349206349206362
12:00,0.7142857142857153
13:00,0.9523809523809561
14:00,1.190476190476197
15:00,1.3492063492063515
16:00,1.349206349206348
17:00,1.5873015873015888
18:00,1.5873015873015852
19:00,1.7460317460317398
20:00,1.4285714285714235
21:00,1.1904761904761934
22:00,1.1111111111111143
23:00,0.7936507936507944
